特征一实部,特征一虚部,特征二,特征三,特征四四部,特征四虚部
5867,24085,743,15,-2774,9967
20099,20333,831,1,20309,20456
27765,11713,717,0,-8646,8000
3938,7133,720,9,2970,16897
-1547,15469,731,14,-1547,15469
9217,13655,712,1,11776,22309
12194,18710,731,1,15248,22562
3115,24819,721,13,-5574,17039
7023,23612,728,13,1976,18968
1165,7051,723,11,969,16052
-1623,4868,845,1,-1999,12742
16222,22768,833,12,7969,9789
4291,11925,713,7,4623,16997
-8902,3738,728,14,-8902,3738
29333,5769,738,3,-9119,-2313
17214,20837,824,7,14474,15908
19394,22408,849,12,11278,19094
10272,24170,746,13,4565,20021
28033,12032,720,2,-6423,-4014
1174,-9680,836,1,-7394,-226
3094,15443,715,11,5183,20156
-4035,16548,715,12,-2184,19770
10277,24255,743,15,3822,19228
19385,19962,849,4,18653,19412
29687,2089,848,0,-6292,-5888
19156,-12071,830,1,9007,-14759
29141,5868,747,1,-9738,8019
-9264,14583,746,14,-10572,6777
5979,-11662,713,12,-1939,-8802
2781,-13062,735,7,-8019,-3662
25213,3503,734,8,605,2799
-6417,14084,825,10,5940,-11614
17225,12105,846,0,16194,17399
-397,14718,836,3,-397,14718
13282,22220,847,11,10130,3777
11921,12797,733,2,14073,22463
14102,22907,848,5,6033,6758
8484,19570,836,4,5435,13683
18177,23262,849,11,9250,20575
27037,7608,727,2,-450,18608
9285,14022,714,1,12046,22367
1207,23704,718,15,-7303,8997
17369,22647,843,12,8040,12147
12124,-14585,733,9,-12516,7514
22253,-2056,832,2,536,5432
2501,-6584,727,11,-6485,9147
10108,24902,824,5,2793,-3873
14756,22984,739,14,14399,22813
21747,2207,748,6,3915,5616
3572,25201,739,15,-7618,5596
17100,320,829,2,4869,11545
12712,20654,838,4,10226,17944
24516,2080,733,8,-2407,10238
-504,10252,726,7,1523,18403
9975,22662,727,13,7125,19808
4221,-14075,713,12,-4863,-10320
25278,2638,743,1,-1152,16203
8962,25667,827,5,5964,-10636
13863,4966,848,1,11360,6880
6868,20629,737,7,8300,21922
9777,26406,835,5,3299,-12679
11706,-13394,748,9,-9646,679
16531,8096,706,8,8065,14449
28688,6677,725,3,-8074,140
18577,24560,829,13,-3851,-6488
-8603,16303,713,15,1989,-11297
19582,22572,840,14,11881,19868
4218,-2982,712,14,4218,-2982
18052,-538,842,2,4250,11682
23306,-3208,721,10,-7047,10167
11029,25798,829,11,1513,-8030
14589,20574,831,6,12111,17568
19828,-994,711,6,-1901,9404
27829,11665,708,2,-7240,-2537
-5493,5622,839,3,-5493,5622
13556,24701,832,9,-1171,12738
25158,-940,743,1,-866,20996
15813,910,705,6,1238,12182
8720,679,746,7,4233,4612
10357,-11813,724,11,-8079,295
8580,14444,723,6,10474,21124
-6040,4022,828,8,3207,-9429
10521,1014,723,12,7267,2359
3784,22815,728,13,-2116,14132
-2312,18574,705,15,-1294,323
7573,16249,711,9,8760,20096
21447,21823,834,15,15456,20797
10399,8207,848,2,11124,18970
5390,25066,736,13,-4958,14933
21287,4835,735,6,8281,6017
22024,20586,833,5,21221,20273
-6565,-2067,731,12,-9455,5719
1699,5462,708,11,170,14384
675,7898,722,7,753,15952
17456,-1874,722,10,-988,14342
21862,19973,835,3,21862,19973
25141,-397,836,2,3146,-454
16064,-12639,705,12,8503,-14525
25608,-292,715,4,-7411,6816
14884,25141,824,14,2820,-4634
-8278,1549,734,7,-8180,12170
8037,-5883,708,12,2630,-3987
906,24897,735,15,-7832,-2095
28379,-1645,843,2,-3338,-8222
25958,9660,707,2,-635,10017
5861,25366,733,13,-2230,20320
-1295,23255,720,13,-9616,7865
-8783,9585,735,14,-7677,2018
26123,11661,721,0,1939,9727
6569,-644,742,5,480,7222
14958,22195,741,9,15724,22616
27488,7792,722,0,116,21815
28086,12669,730,0,-10587,1422
17713,-7784,731,4,-2055,21011
15211,22952,831,14,11173,3557
22149,6144,721,0,7588,21415
7245,1998,745,10,4343,19828
4660,25925,746,13,-8700,12916
9716,18000,719,10,12434,22197
20881,-6560,740,6,-7093,10673
19795,-10504,736,9,-2619,-9492
14039,19617,837,8,12798,18165
27853,3344,726,8,-7917,2135
4679,20789,741,14,3434,19001
4928,-13373,713,12,-3770,-9956
7086,-7048,719,11,-5007,4684
17423,23564,833,14,3902,12173
366,20766,704,13,-3642,9125
20051,-9028,706,7,3747,-11653
21615,20816,841,5,20285,20374
8595,25541,825,9,325,-7299
-1589,-9341,838,3,-1589,-9341
17073,22830,830,7,9497,17877
12433,10208,718,2,12310,22193
20018,20899,843,10,19127,20502
26677,8025,747,0,2637,19627
21520,3013,720,4,1948,9362
28445,9023,716,1,-4432,-6208
24668,-5917,716,11,9109,-13503
27725,3252,739,3,-6852,8459
28871,8857,707,3,805,-13827
11520,22992,745,14,10727,22496
11246,20831,828,10,7902,16028
18088,-10419,720,9,-8351,-1765
27736,13434,719,0,-4255,-10375
19775,22959,834,13,6893,15913
1318,2880,827,3,1318,2880
23847,-7257,709,5,3672,-13848
29941,5059,824,0,10385,-13722
7641,16890,705,10,10590,22226
-398,19082,746,12,-398,19082
15667,24632,848,5,-1399,14335
20590,-1404,732,4,-1666,14941
11273,16851,741,1,14502,22301
12760,5868,832,0,10683,19051
12361,19442,745,8,14986,22365
13920,26130,827,14,10366,-14078
14592,-674,710,12,11146,-730
4281,20311,730,14,4281,20311
13836,18956,711,5,14058,19979
15311,24908,834,12,-1294,766
-2299,8088,829,1,-1538,14903
12788,22714,834,7,8915,3097
278,-3712,724,9,-4349,16053
13508,-14583,740,11,-3590,-10437
14527,-13782,722,7,-6679,-7768
19901,1929,704,11,12631,102
11291,17896,740,1,14727,22543
9501,22514,724,13,6645,19406
2580,11820,847,3,2580,11820
7076,5010,836,8,12561,441
27586,13608,714,2,10825,-13496
15714,2789,741,3,6164,19035
18504,20782,838,7,15546,16952
16655,22773,831,7,8786,16372
13484,18840,705,11,13618,19811
-2738,3575,704,12,-4272,8258
-142,19759,707,13,-2791,7375
28791,4912,719,6,6532,-13283
12761,19401,738,1,15624,22542
5401,10371,844,4,10504,1665
5612,23667,735,13,-1718,13436
10078,16713,727,6,12266,21619
5580,22526,741,15,543,8361
12108,-14175,712,12,3140,-14278
10147,24839,746,15,2513,19768
4436,-7385,709,7,-5957,4307
9606,22460,744,12,9606,22460
2975,24922,742,13,-8077,7890
9208,20652,824,11,15251,894
20944,-10845,712,7,2216,-14190
22687,-8717,714,5,-89,-12659
22058,20597,848,11,20741,20252
27670,12250,733,0,-4372,6400
28760,601,835,0,-7064,27
13805,21649,744,9,14818,22346
8446,16056,705,10,10610,21624
28294,5740,706,4,3747,-11653
18467,21559,836,5,14504,18837
-7090,12231,716,14,-7090,12231
14053,-13119,745,9,-8738,-2270
-4499,-5704,744,11,-8983,8660
7142,19631,703,7,8607,21543
-5282,-4490,714,12,-9227,2606
-4991,21532,729,15,-5023,-8175
2619,16214,704,12,3215,18138
8272,-4550,717,7,-1681,3354
687,13964,715,12,1256,16682
4646,23619,722,13,-1680,16855
12208,24308,842,10,5308,21511
17215,23020,846,5,8795,18288
26694,-3039,741,10,-9905,2013
21645,20887,826,11,20688,20531
12490,26065,835,5,-7056,-1176
-8431,-4140,734,14,-828,-10895
11667,3595,840,2,7801,17204
-5560,20897,725,13,-8916,-3472
4354,16540,711,14,4354,16540
15418,23273,847,7,5134,8727
10421,-4686,711,5,-2152,4102
4426,-11425,714,12,-3439,-7838
3704,2386,825,3,3704,2386
26490,-5196,703,11,13352,-15275
23597,8175,710,2,4223,16325
7296,12,741,10,3355,19670
27998,13051,713,2,2979,-15306
20359,23585,848,13,-7618,11998
-6547,8464,726,14,-6547,8464
8650,23548,732,15,3582,18719
29320,4986,742,3,-10298,669
-11768,6486,731,14,-11768,6486
20296,23257,825,15,7999,22554
11575,24943,848,6,1919,20724
5978,15779,731,11,7582,19808
14579,3085,748,1,7935,21068
-11161,9443,718,13,7400,-13402
-982,1047,740,7,-3251,9051
6789,21908,715,15,3122,15356
-4367,22513,729,13,-11093,-748
12928,22750,829,12,13635,756
13652,-4663,717,7,2081,-1070
21068,4862,740,10,7524,7007
15111,24985,828,7,-1770,14394
-4556,-7601,746,11,-9945,7769
26666,2856,703,4,-3800,-2801
27486,7559,705,3,-941,-4109
-219,21291,727,15,-3809,2943
10995,21925,826,5,9672,3045
23127,7005,712,10,10049,3690
28763,7145,703,4,10419,-14578
15575,-8779,706,9,-6001,-47
7456,-14551,734,11,-7505,-5588
-8028,11685,831,4,1239,-11446
12016,19995,737,6,14165,22284
28224,6038,746,2,-196,22059
11326,12480,705,2,12375,22243
29115,3757,747,3,-10110,7557
12033,20339,737,10,14410,22533
-6371,18885,718,13,-5819,-4931
4406,10720,704,7,3994,15700
17556,-7047,734,4,-3954,17635
4405,15316,714,12,4766,17211
8595,18575,846,6,7229,8008
21136,22819,844,15,5924,21869
-1231,10393,746,9,1858,19699
18988,8608,710,1,8248,15048
5677,-15456,703,14,5677,-15456
14056,21242,843,8,12345,20105
29568,1802,832,0,-5651,-6425
16077,2140,721,1,6300,21026
29360,4435,746,3,-10839,5241
28518,1398,723,6,-6724,-7511
18963,24073,835,13,-1179,-4206
7903,5599,742,4,6787,20349
11590,24391,743,15,5905,21030
22817,2763,718,3,153,14577
13548,-3460,745,10,-78,16596
-1611,23372,726,15,-8795,940
11817,21352,709,5,12856,22344
-3711,2314,734,9,-3355,16732
20013,23545,842,15,-2699,5878
7474,19521,708,5,9393,21895
8515,12665,729,1,12402,22799
11880,12720,735,2,13881,22254
28417,4380,717,8,-7019,-4321
-4003,18076,832,10,630,-9093
675,23246,848,10,-7449,-1078
28427,11859,730,2,-10475,-1276
22928,-4476,745,3,-571,21805
19252,24026,834,13,-5674,3172
18396,-3252,843,0,3567,18565
12903,2847,849,0,9613,19720
28799,4291,708,6,5673,-14392
11979,25684,837,5,-2758,-3814
11712,24999,826,5,-1094,1254
25982,12346,710,0,2751,5709
27517,-1391,744,4,-10624,4864
17362,23452,839,12,4460,14106
21081,20188,833,1,21221,20273
8869,23323,725,15,4485,19000
25784,-2927,836,2,-3767,-97
23630,1205,721,8,-2959,10756
-1774,53,824,1,-4436,8538
2063,5322,748,7,682,11199
2480,24858,723,15,-7858,12465
20263,23435,840,13,1673,19467
26655,11167,746,2,4112,6143
4349,23344,726,15,-2409,13233
17101,-5468,704,7,4755,-5331
28750,6120,728,3,-9368,2678
22779,-5860,704,5,5111,-11162
21009,22174,844,15,11084,18636
21227,3678,716,1,2817,16951
9350,17718,829,3,9350,17718
15827,23780,846,7,2626,10556
4753,7460,833,1,3902,12173
19425,23250,833,15,4077,8409
15810,-6685,731,10,-2280,19037
2564,-13271,740,11,-9747,-475
736,24460,737,13,-8594,2666
26773,13379,705,0,3132,-5023
28202,12071,738,0,-8185,2341
22448,20213,835,9,21862,19973
17187,-48,720,11,7835,848
28745,2309,721,10,-5843,-8893
16089,18199,839,8,15626,17007
28109,1649,730,8,-10607,7298
26949,12596,721,0,-652,2170
25937,10181,709,3,11247,-499
27733,5180,703,3,-7871,2564
25659,-1478,748,8,-6657,12231
9702,21517,832,4,5748,17423
21478,20356,847,10,21017,20143
28419,12209,737,2,-2522,-10021
10054,23395,738,13,5441,19087
28734,9584,708,3,6097,-15052
11943,24985,838,9,-2176,3284
28435,9481,705,8,17782,-11465
29296,6949,741,1,-10000,-187
24507,-4977,748,6,-8556,5913
17655,18594,725,7,17483,18971
15987,23812,830,11,5136,17364
15887,24068,840,6,11617,23585
5934,-2041,707,11,-1837,7446
10331,26299,835,5,840,-11059
17770,24344,846,14,-3689,5723
28546,10639,739,2,-8849,4375
-1638,-10638,740,7,-9717,1075
8036,17620,715,5,9297,20480
-9166,16164,709,15,2181,-12140
15021,19508,726,11,15237,20260
27648,12113,725,0,-6546,5664
7811,-10152,720,7,-6544,699
21666,21002,848,7,19809,20631
25342,5016,739,3,601,7517
15371,22942,845,12,9903,3057
19907,19971,829,2,20713,20481
27481,2244,708,4,-7240,-2537
1920,6027,827,1,974,11664
10920,11555,737,1,11848,21415
-9704,16594,718,13,-2710,-11330
19672,19816,825,0,20615,20562
15757,7976,728,2,11102,21391
17409,20630,829,5,14838,16335
24268,-3209,705,10,-8799,6549
3203,20807,738,13,844,5472
-4380,18639,833,6,3683,-11788
-7232,9953,739,12,-7232,9953
26488,-4323,834,2,-7821,-370
5058,20318,834,8,1393,15442
4988,8637,728,10,7586,21842
-953,4127,717,11,-1578,15500
27273,11751,716,2,-1759,162
27810,6862,712,3,-4041,-1697
1897,13490,736,9,4363,19827
9782,23754,832,9,4389,-2072
5038,-4396,728,7,-3517,6672
27425,12939,721,0,-2782,-555
-11747,5362,737,14,-8710,-3693
19034,22031,848,5,14338,20002
5649,9125,840,4,11659,1193
18992,-7384,748,10,-5185,15547
26499,-2155,746,4,-9371,7886
-3236,15989,728,14,-3236,15989
27670,587,721,6,-6821,-4628
25873,4436,707,10,4753,-3868
16384,-12308,732,9,-10877,2249
1085,8978,848,1,1781,14966
12373,19054,834,3,12373,19054
15053,20373,824,10,13291,18130
11039,22382,824,7,11060,1111
12552,20410,845,8,10669,18570
-1994,24143,730,15,-10775,-786
19951,23756,848,13,-6605,-1769
28669,5066,721,8,-5982,-6423
17342,-602,828,0,4814,16832
15057,24952,845,7,-3621,5022
28963,5022,708,10,6207,-14911
9095,4822,714,8,6331,20593
19934,23410,831,15,3067,17573
17252,24555,828,14,-1770,14394
27058,8720,725,2,-1702,15673
6504,25573,746,15,-5737,13158
17921,24029,843,7,5616,21695
23720,-2723,729,6,-6637,8565
10271,12201,735,2,13929,22741
18160,22333,824,14,11340,16819
22431,-3766,844,2,-2141,7589
25781,9083,719,3,7329,1526
12476,477,716,12,9175,1160
14799,15184,828,1,14774,16230
8786,18256,711,9,10291,21066
-1639,11010,742,5,750,18587
28356,4611,731,1,-7193,15904
15695,2238,716,4,3246,15610
24678,-6757,706,11,8651,-14723
28420,10128,713,1,1989,-11297
13642,22223,733,12,14029,22487
17636,-1190,719,4,52,16198
15951,25144,833,14,-854,-5807
27199,9503,725,0,-972,17953
21626,17389,832,1,21603,17523
27550,12775,708,2,1854,-10019
15790,-167,730,5,5080,3200
26085,4944,743,3,-615,7192
25883,8999,744,2,3355,14036
20660,-6423,721,10,-6514,15450
29054,7784,733,1,-10720,3659
6890,24088,724,15,225,17936
5639,25195,738,13,-4706,15303
27369,6746,709,1,-5643,4988
6234,25825,730,15,-3473,19753
13437,25876,830,12,6262,-12609
28873,7096,710,8,3799,-14115
17490,23242,839,12,5793,14530
7219,12069,748,10,9562,21115
11268,15272,743,3,13592,21695
-3517,6672,728,14,-3517,6672
21175,2066,747,4,2454,9832
-2252,-10940,728,14,-2252,-10940
10512,17727,843,1,11659,19441
2862,-9372,841,1,-5813,-998
-8594,2666,737,12,-8594,2666
9495,24390,835,6,80,17641
10548,17256,731,6,12819,21721
28301,596,725,6,-8085,-5837
21956,5297,743,4,7159,7657
-4395,-4653,842,1,-8689,7038
9769,18628,824,8,8353,15759
20250,19999,830,2,20944,20453
-6705,-1615,746,5,-7388,14423
24821,-6738,705,11,9078,-14945
29423,2789,833,0,-76,-8555
10142,21658,842,10,4830,15047
5367,22479,842,6,-2088,6353
11042,22450,719,14,11042,22450
-6033,3207,840,3,-6033,3207
20800,22861,849,15,3493,16706
10473,10767,710,3,10145,21012
3097,-13125,729,7,-11251,4311
12269,23772,830,5,3496,3768
18192,18531,739,5,18053,18855
20502,1977,703,5,12115,-414
2426,20474,836,10,-1305,2632
20062,23541,847,13,-4969,4387
19537,22407,845,14,11217,18741
16216,24656,836,12,-2648,7340
7128,24126,743,13,-521,15866
11115,26230,833,9,-7496,-1299
27381,13899,709,0,3672,-13848
12721,-37,848,2,5740,16771
20627,19289,840,6,20243,18707
14647,-11180,731,9,-9323,4103
10627,5148,735,1,9064,21847
22158,17877,849,6,22165,17415
14083,24716,834,7,-980,4878
28778,9279,710,3,4054,-14398
-603,22908,843,6,-4654,-7683
6173,-793,731,7,-415,8066
-8010,1819,827,8,3880,-12421
28224,-2673,845,2,-5960,-5984
-3043,-5380,721,7,-8222,11063
21520,-3568,836,0,757,17139
12827,21463,838,10,9245,17827
-826,24636,733,13,-11755,8305
7556,24735,741,15,-1631,15348
25326,7823,743,0,4722,19175
12773,25593,833,5,-5497,2350
16997,3441,703,8,3404,14603
19621,22890,848,15,9570,2466
19415,24050,833,15,-5806,-661
11029,16667,830,1,11841,18388
17994,24615,824,13,2082,-7122
12660,23455,706,15,10727,22269
10947,23813,729,13,7761,21937
-5536,10622,721,5,-188,21572
13252,20664,849,9,11257,7042
27821,13049,706,2,2686,-14891
15507,21383,839,10,13073,19461
-6689,-6160,744,11,-10275,9643
27951,11542,745,0,-4115,7302
9340,2514,847,2,7511,19040
9783,9383,703,4,7747,19194
16378,22768,828,5,9191,17567
19273,7968,712,0,8899,20192
-4383,22191,732,15,-6315,-7455
16871,18569,705,7,16670,18931
11686,21420,707,11,12612,22312
24612,-7001,709,5,4483,-14930
28695,9168,720,1,-5335,-7212
10974,21495,840,4,7289,17961
27158,-1214,734,4,-9755,2621
28591,1729,713,6,-4863,-10320
17913,963,711,7,10614,559
6110,15380,734,5,7203,18930
16656,23462,843,7,4953,15342
19362,23748,827,15,-1736,10020
14074,22436,849,7,9753,4185
6714,-9997,726,5,-8138,7003
11830,-4554,721,7,694,751
3893,15490,703,14,3893,15490
20818,19255,843,6,20401,18677
27421,12263,708,2,-627,-5862
14264,25472,831,12,1123,-8126
20669,4599,744,10,7055,7871
24694,3042,721,1,-572,16976
13126,-4507,728,10,-163,18922
3424,-14888,729,7,-12630,3423
12567,-4982,705,12,7678,-4735
211,13429,747,14,356,9397
3180,17327,829,8,1033,10411
5191,-2454,711,5,-2819,9502
14252,20972,708,13,13840,19907
20085,3568,717,3,3370,15879
30029,5245,826,0,11202,-14066
15955,21282,829,8,14839,20636
19202,23344,827,13,4351,13782
25387,813,728,8,-5548,10928
27853,-1715,846,0,-8266,10171
23306,-5878,703,5,5769,-12058
26544,9791,706,1,5607,-2537
20722,-8866,707,7,4474,-12154
12504,20354,826,4,10338,17676
28381,2059,723,4,-9816,-1576
11606,23809,725,15,8275,21793
19641,-3993,746,4,-2597,15488
-1712,20906,832,6,-1449,-7637
-931,21714,723,13,-6550,6317
11084,4518,711,10,4819,17165
25221,-5696,706,5,7662,-14644
12377,20237,742,4,14916,22532
27237,2551,725,8,-7469,4610
26190,9605,729,1,5325,2931
6669,-214,738,5,658,7080
23787,4287,730,6,5086,2814
15572,23453,840,5,4576,14420
17878,24903,829,13,6088,-13190
29056,6044,731,8,-4485,-8863
1260,20317,711,13,-1901,9404
25737,13036,726,0,7510,6084
10084,-14925,729,5,-12553,3569
-10268,17243,707,15,805,-13827
-7474,-6974,724,14,-7474,-6974
1020,10107,713,12,701,13209
1460,-13116,737,7,-9051,-2760
-12014,4183,739,12,-12014,4183
25142,7024,722,2,2589,18586
15940,21279,729,15,15391,20289
12595,22696,827,12,14127,591
10582,21034,713,5,11917,22352
25775,487,721,8,-7047,10167
24157,-591,715,4,-5684,8972
28543,4907,704,6,8379,-13616
20507,22744,839,15,7759,18182
24518,-2094,847,0,-1611,13812
21157,20271,824,3,21157,20271
-11295,13527,713,13,1075,-13471
17674,23561,841,7,7389,19896
21721,-9468,716,5,-2000,-11524
21097,20530,844,4,20615,20408
6319,-4246,725,9,-3550,11763
27161,9692,740,0,-758,15649
4854,23996,849,6,-6197,4881
17990,24920,827,15,10366,-14078
1965,25233,744,13,-9905,5144
9537,-11243,722,7,-6744,-1133
27259,-1048,840,0,-5912,7979
-10386,15121,742,14,-12067,7090
19771,-6306,722,10,-5674,15810
-5792,18731,708,15,-2612,-6467
6073,22378,827,10,-795,11835
8609,6355,849,2,9613,19720
13287,23317,828,9,4416,11696
27631,2570,730,8,-8462,5554
17404,22522,842,5,10225,18148
17155,25072,845,14,-5960,-5984
23471,-2962,730,6,-6536,9282
28465,9114,716,1,-4064,-6926
18455,23548,827,15,7392,2339
-1854,20553,846,4,-7581,496
19484,23525,844,14,5924,21869
10869,25173,828,5,702,-3443
-8305,-1980,736,12,-8305,-1980
4453,19284,826,10,2055,5960
27714,5231,738,1,-5821,8714
6550,22401,838,4,110,15616
5673,25118,718,13,-1180,20733
15109,-2379,737,4,256,16620
23116,379,709,4,-3435,8030
27957,4274,706,10,3476,-10672
962,7931,725,11,1302,16730
28245,245,726,6,-9070,-4198
9602,20535,848,6,5032,10938
11555,20874,849,8,9299,18748
24083,-1275,718,4,-5939,10372
8779,11772,831,10,13562,4477
23858,-7188,747,10,-10045,12272
14861,24302,838,11,481,10456
23712,473,724,3,-1204,17589
10371,17189,719,1,13719,22655
5407,25681,727,15,-4584,18530
2796,-811,733,7,-2407,10238
9137,18317,713,6,11917,22352
29024,7588,735,1,-7891,-2947
16003,-265,704,12,12828,-737
16883,-12476,731,7,-4485,-8863
28414,12210,741,0,-10000,-187
551,11285,730,7,2225,18307
21708,20991,841,13,18131,19314
16876,34,746,3,4565,20021
21767,18384,837,9,21773,17510
15315,18142,731,10,15573,20312
16270,19637,746,5,16433,20138
21250,21129,827,12,19591,20495
15248,22562,731,14,15248,22562
28167,7809,710,3,-1900,-6350
25964,4899,712,4,2417,-2095
1359,15644,720,12,2196,18085
27738,12676,707,2,-25,-10977
9036,22379,847,4,3514,17481
28654,4825,728,3,-9830,7692
16610,24218,847,9,4061,20393
27040,1661,732,1,-2745,20500
15201,23173,836,14,11922,1540
16369,18088,834,0,18358,20552
20528,20722,832,10,19968,20421
16399,21779,827,9,11674,17146
14748,21926,837,12,12717,5211
9510,-10867,729,5,-8440,4701
11421,21899,711,14,11421,21899
13176,-12846,834,1,1692,-11525
21675,20323,844,10,21227,20132
18683,-3617,711,6,-3773,12019
-6987,-7211,746,7,-11248,6720
10386,-10677,734,9,-6939,1395
18283,19551,829,2,19385,20560
16907,23219,840,11,7511,17495
28435,2211,711,6,-2056,-11212
3174,25429,744,13,-8988,8582
28904,6840,736,1,-8265,632
4363,19827,736,12,4363,19827
-1798,11405,825,1,-77,17133
15094,23878,841,7,2516,8469
13305,21363,839,7,12456,5472
-6767,3521,712,14,-6767,3521
17239,18781,717,12,17174,18935
23782,7545,723,8,7996,5459
12747,21186,831,6,9241,16952
5346,13997,842,6,10995,1312
26436,-2960,841,2,-4411,-873
28743,2262,722,10,-5967,-8523
12272,8877,847,0,13372,19751
28289,9620,746,0,-3361,18105
8157,-2866,706,5,-1770,6954
8886,17301,712,6,11519,22008
25592,7076,734,2,1995,17085
19408,22730,836,13,7939,10505
17147,-1948,723,10,-823,14730
19631,20781,827,8,19241,20581
21490,-1414,707,6,-3397,6954
9647,-14586,743,11,-6499,-6727
28583,969,735,6,-1014,-11398
19158,23917,848,14,1919,20724
20299,23392,845,13,-3265,14037
23812,5315,726,10,6510,3021
17339,19154,830,3,17339,19154
9572,24076,837,4,3498,20963
12800,23740,837,9,2221,7622
29436,2034,843,0,-5076,-5623
-4826,10649,741,5,-1254,19487
-463,5296,724,7,-1094,14996
13882,-11368,724,5,-8145,-748
18620,-2027,743,8,-62,16754
17286,-7334,737,10,-4718,15455
26595,3935,705,8,-3317,-752
8511,26301,747,15,-3842,19432
24166,1871,710,4,-2546,4707
149,-5019,734,11,-5827,5791
14974,-13829,723,5,-10850,-2655
14535,23753,843,5,2510,9301
15601,19316,847,3,15601,19316
18200,-2090,717,6,-2056,12005
18128,23376,834,14,6269,16613
9750,26017,827,5,2013,-10313
19476,23495,833,14,9987,23236
7320,18201,743,5,8855,20645
5199,10617,837,1,5246,14536
4061,8716,826,8,7612,2064
18232,-10823,721,5,-5982,-6423
