特征一实部,特征一虚部,特征二,特征三,特征四四部,特征四虚部
-6989,2846,848,3,-6989,2846
27752,9326,704,3,5937,-8099
27216,12432,721,0,-3136,3070
18388,22813,832,14,9367,17108
26295,1594,716,8,-7232,6536
28786,4504,734,3,-9097,2545
-8723,15755,708,13,-2733,-8795
15358,24771,824,14,1423,-690
27303,-1304,710,9,12674,-13454
27832,3438,718,4,-4957,-4236
26213,-140,735,1,-3127,19413
15771,22233,737,11,16151,22462
-12210,10251,714,15,11900,-14098
366,15830,744,5,3805,21142
27048,-1985,739,4,-10569,5147
28553,8962,708,3,3053,-12445
29373,6417,743,3,-7634,-4301
17015,24231,843,11,2832,19392
11569,-4016,729,5,-1115,4803
28214,-741,727,10,-12238,1183
-310,-3846,849,1,-5191,5688
28438,6882,708,8,3600,-11907
14980,24581,836,9,757,17139
27444,776,741,8,-8516,4892
18842,23770,826,14,8264,22663
26042,13595,715,0,8475,810
5776,21678,716,13,2343,15779
9149,23653,841,10,887,16835
-119,-11116,738,7,-8955,-221
21428,20437,832,4,21154,20318
16031,2678,742,1,6787,20349
23209,-6780,708,9,-864,-10496
27216,11349,722,2,-1870,4160
14443,-6533,738,3,3215,23327
28552,5297,744,1,-7882,9429
13149,25542,824,12,4888,-8534
19453,22368,837,14,12773,19319
8021,-10753,706,7,-6807,-888
8011,-4046,716,5,-2762,6867
-3424,17724,825,10,325,-7299
21592,-967,717,4,-3007,12157
-5135,5076,743,7,-4586,13611
12794,1739,849,1,9119,3919
8455,22371,838,6,1511,12587
14540,4236,828,0,9191,17567
12678,816,735,4,3178,17329
14805,22751,847,11,7172,8276
-5707,21239,728,13,-9666,-3415
733,25431,732,15,-11759,7366
14711,23359,830,11,4936,11861
1519,13399,836,3,1519,13399
7963,-8168,740,6,-1939,20030
17675,3165,743,1,6487,19368
13253,652,733,4,3769,18946
28394,8058,713,3,-1889,-7581
-7307,13660,718,14,-7307,13660
28342,7320,748,0,1468,23006
28118,-755,743,8,-11854,8197
236,-3436,714,12,-3988,1321
-11943,11122,715,15,11028,-14184
-2899,23221,733,13,-11411,2370
17421,19272,848,10,16366,17495
15284,-4390,706,9,-924,1486
19245,23680,848,12,6989,22910
13289,1731,703,8,3040,17929
9091,-11793,730,5,-9414,4996
-3677,-10078,717,14,-3677,-10078
-6939,10082,834,8,-2673,-6311
8544,-3986,721,9,-2911,9568
15205,22544,744,14,14890,22340
23906,739,846,0,2626,10556
170,-11406,740,11,-9813,2259
11670,20922,726,9,13245,22340
18716,24392,834,13,-1255,-9950
9601,25443,826,5,3618,-7824
20133,18963,835,8,19936,18681
11668,3449,735,7,8281,6017
3077,-3124,732,7,-3646,8968
12314,20628,845,8,10352,18826
19814,-7678,745,4,-4616,18588
11274,842,848,0,9023,20936
12587,8179,715,1,9297,20480
19035,-5781,743,10,-4586,13611
23067,-8764,710,11,4054,-14398
-5331,17203,842,4,-4448,-6428
12999,21192,831,4,10533,18938
5935,25847,747,15,-7347,11585
-1411,8792,743,9,1032,18913
29181,4819,734,3,-9892,249
5989,22774,844,6,-2141,7589
25853,547,748,3,-3288,16123
-5668,-752,725,12,-8138,6239
28153,2987,715,10,-2184,-8800
5271,14411,844,8,5229,7744
17837,19600,843,2,19422,20706
22537,20339,842,11,21782,20046
19275,23879,831,15,-2167,4231
21887,3598,838,0,7931,10988
21528,17995,832,6,21603,17523
10242,13356,741,2,14599,22822
-618,-10640,742,11,-9746,3476
4243,7199,739,11,2997,12593
21335,-7913,746,6,-8291,12539
20131,23358,837,13,1034,17488
22414,2525,703,8,-822,8506
15432,24449,843,9,1455,17575
-1059,6953,739,12,-1059,6953
11492,24389,840,4,6104,22675
16380,-1511,706,7,7349,-899
6126,4581,746,4,6555,21438
-4550,5176,723,12,-5257,10685
14643,-5433,840,0,4477,21645
19075,22408,849,11,13258,20502
-2967,-1909,720,12,-6301,4104
27630,13133,708,2,4748,-13207
18837,20555,845,5,16110,17339
26107,5235,727,1,-2446,12659
11442,-14431,740,11,-4957,-8416
3856,-6484,735,9,-5755,8594
18327,24362,824,15,2667,-5347
6095,8781,738,14,7816,6590
8085,20569,832,10,3830,11814
3000,21645,737,13,-891,5942
15078,23459,728,15,13537,22865
27937,10752,728,2,-6661,7808
25609,5832,827,0,11883,2955
-9049,14187,828,6,10748,-14789
20315,23372,846,15,-2783,8475
-4112,12218,744,14,-3941,6656
18733,23075,841,13,10776,2316
12386,25650,845,9,-5922,731
20829,21244,826,7,19163,20596
20912,22804,849,15,3986,18083
13171,12691,829,2,13790,18465
26896,14731,704,0,16722,-12078
2008,17175,731,15,4847,3105
21769,-5413,741,8,-4429,17923
23149,19897,847,7,22551,19668
23694,6818,735,2,5274,17943
-8389,13604,747,12,-8389,13604
21234,17797,824,8,21297,17567
6333,22619,825,6,-997,10804
7392,20602,748,12,7392,20602
1712,-1987,710,14,1712,-1987
21305,22067,848,15,11124,18970
12999,22374,845,11,9903,3057
16308,-5458,847,0,4038,21336
17125,24610,840,14,-3086,3993
18495,1070,720,8,1543,15563
11561,24679,832,6,3489,21193
12067,19050,838,3,12067,19050
12320,19812,847,3,12320,19812
-9239,3968,828,4,9522,-14054
315,20991,831,10,-3788,-410
16450,-24,833,0,5936,17671
19995,23172,844,12,12470,23664
27480,6945,721,1,-5187,6025
11933,-4970,717,7,516,150
27278,2558,838,0,2606,392
28242,11910,738,0,-8734,3516
-1376,-8473,724,11,-9157,11096
28793,4066,726,8,-9353,-2525
8972,25471,833,9,1857,-8555
26676,-1687,830,2,-1290,-4038
5933,11949,844,8,7436,5632
17714,24062,829,14,2642,16962
20795,20521,838,4,20415,20312
24684,-6850,729,9,-2704,-11394
26023,10164,727,2,2075,11804
15248,8347,732,2,11677,21602
16719,23920,849,11,3493,16706
4897,437,705,11,-836,9402
2512,11094,721,7,3140,17174
16156,25301,838,14,-426,-9481
21340,21629,849,13,14232,19075
8929,-11912,724,7,-7741,-691
27091,4895,716,3,-5472,6313
-3281,23470,722,15,-10228,-2278
21524,19725,846,11,20586,18690
12172,21471,727,9,13655,22633
10970,4253,714,6,4766,17211
28155,6429,743,2,-1184,20713
7952,23710,731,15,2450,18386
12418,15351,733,0,15450,22589
28691,9641,707,3,7186,-14958
-3225,4504,745,10,5270,24226
28106,17,739,4,-9747,-821
6343,6300,831,4,13984,206
21052,21248,840,5,19175,20747
29668,2470,835,0,-2044,-9341
17496,22884,748,13,16524,22527
5275,18720,730,14,5275,18720
15285,23438,825,7,5510,13995
19310,23191,843,14,7858,20222
27567,13080,705,2,3893,-12087
22038,2561,741,4,2619,7747
27421,11218,725,2,-3267,4767
20633,22465,843,13,10025,18575
5593,10999,846,4,10194,2211
3997,20644,848,1,6989,22910
27332,5119,733,1,-4707,13896
8289,23344,830,4,2467,19164
5017,25365,849,10,-9093,10545
16300,21784,826,9,11564,17046
887,16835,841,3,887,16835
-8123,10879,829,4,2232,-11680
21311,20969,827,11,20015,20524
22011,16685,834,0,21670,17504
20052,22877,833,15,6500,15981
-8147,7095,741,12,-8147,7095
-2452,4393,715,7,-3013,15611
27145,4018,713,8,-4459,-1018
11041,25687,835,5,577,-7618
11927,20426,721,6,14158,22594
13523,1326,844,2,6485,15793
27458,-1174,736,4,-10317,2305
11367,-5113,714,11,-934,1760
-3843,12519,709,13,3766,-3231
24404,2412,742,8,-543,6701
27693,9454,740,0,-1629,17084
14739,4374,842,1,12046,5906
19026,24195,836,13,-2054,-6786
669,21246,728,13,-4033,7492
16527,18390,844,8,16043,17291
12032,22452,839,7,11889,1058
10650,25287,824,11,2667,-5347
22127,1322,745,1,2678,19101
24464,1906,725,3,-1702,15673
3350,-2924,710,9,-4186,13206
-1115,4803,729,14,-1115,4803
3962,17478,704,12,4654,19095
26458,3570,730,1,-2682,16812
2710,16866,730,15,5598,4023
27841,343,728,10,-9458,-331
16440,18688,840,4,15710,17074
13212,97,722,6,1849,16152
27578,11482,705,2,-5649,-804
7943,11228,839,3,7943,11228
-6111,-4847,841,3,-6111,-4847
21124,21910,844,13,13753,19616
27179,7432,715,3,-470,-894
20765,20712,825,4,20435,20560
8750,-8223,709,5,-5957,4307
-2202,13337,826,3,-2202,13337
2568,11972,722,11,3907,18406
-11123,4830,744,12,-11123,4830
4241,-11474,736,7,-5613,-3320
25842,3795,741,3,-1539,9731
25601,10531,704,3,12631,102
29035,8100,724,1,-10900,-408
27888,12332,712,2,-3940,-8107
20113,-10809,721,5,-5325,-9098
12930,16454,742,0,16012,22438
20655,-813,711,10,-2344,9082
27780,13161,722,0,-6595,-5625
14831,25977,833,14,6236,-14387
18176,22469,845,9,12651,20256
-2957,16804,737,9,2889,23195
23631,-2490,825,0,-2375,12780
18554,-3799,747,6,-2469,11921
22591,-6675,746,6,-8635,10288
28027,-1256,845,0,-8223,8503
3141,-4363,707,14,3141,-4363
21193,-8258,710,9,-4169,-7485
18364,24073,826,13,1522,2368
13081,17116,747,0,16443,22507
4907,2383,706,11,386,10666
28633,4998,748,1,-7585,11598
6993,20919,741,14,6019,19585
23981,-1332,743,3,-1285,18132
13361,22656,730,12,13750,22883
16221,24788,842,12,-3125,3177
18551,24665,837,13,2514,-13214
28175,4864,739,1,-7232,9953
11611,3427,717,12,9081,4422
6505,-10549,708,7,-7480,667
11836,10288,830,2,11841,18388
20126,-481,720,4,-1263,13505
11741,-5168,717,11,-764,1434
10646,19327,716,4,13375,22619
16217,24711,826,7,1533,19568
19875,22992,832,15,6644,15443
15382,21732,848,4,13106,20448
28725,6653,710,10,12751,-13244
18964,24084,830,13,-4436,3658
19825,23210,849,7,13457,23717
25968,8637,734,0,2015,16867
19400,17141,724,0,17461,18939
3873,-3955,716,12,-839,-384
18434,17495,718,1,17202,18939
28826,2121,748,3,-9276,12814
23496,-6338,748,6,-9071,9475
8439,-4009,704,5,-2539,5731
2178,24461,730,15,-7847,10004
12787,-11192,732,9,-9185,6222
-5178,22515,719,15,-8757,-6487
23977,7047,744,0,6594,20058
-206,20176,703,15,-2427,5177
17117,23513,837,12,4255,13469
26675,9784,713,2,-2318,10081
18761,19770,843,8,18269,19335
20596,22352,841,13,10088,18012
15066,4731,735,1,7602,19661
8879,18013,829,6,8130,8827
8706,17627,710,10,11514,22258
26935,13108,704,0,-403,-4632
12495,23218,832,9,4120,8027
6813,19651,824,8,4200,15700
29272,7445,730,1,-12631,4462
-4382,20834,725,13,-7910,-1276
14396,-14356,720,11,-9354,-5558
12802,10088,847,0,14156,19779
5610,9445,841,4,11403,1342
25337,7748,711,4,10814,-663
20721,23084,845,15,3209,19114
10272,23164,842,10,3459,17568
14157,24948,838,7,-1665,3865
26904,8813,710,3,5162,-3591
143,19767,703,15,-1480,5422
-1600,16418,836,4,-1529,-1105
20779,22333,836,15,10494,18682
5100,14592,722,11,6349,19070
19676,23153,829,15,5539,15279
-811,19370,841,8,-5830,8756
-521,15866,743,12,-521,15866
28643,2606,828,0,-254,-5189
16394,24461,836,7,757,17139
19278,24209,835,13,-8098,561
11364,15644,730,2,14914,22729
26237,5890,739,2,2420,20272
4623,16997,713,14,4623,16997
-12197,11389,704,15,9018,-14292
14065,20427,738,3,16243,22430
11966,12321,712,0,13129,22475
3166,20781,743,14,1635,18608
20717,22419,836,15,11274,19471
8285,24770,730,15,1415,20419
10824,19163,727,6,13409,22367
23876,5668,704,8,3868,3647
-6668,9809,744,7,-4006,17216
22821,-3854,743,3,-866,20996
26753,7870,739,0,2420,20272
21477,20997,849,11,19570,20466
24756,-403,714,4,-6222,7750
-1973,-1570,724,11,-4903,13851
8067,-11763,732,5,-9658,6217
26359,4731,710,4,1674,-3195
24877,5606,742,3,2572,8104
14525,22746,845,11,7271,7733
-3295,20479,833,6,-423,-10487
15222,23225,836,5,5435,13683
21481,18004,831,6,21566,17533
10513,16187,741,7,10664,17666
26028,-721,726,3,-3888,19256
22347,-9050,734,9,1327,-12363
19164,17190,717,0,17174,18935
21214,21063,831,5,19682,20655
25948,5533,739,3,742,5920
16409,-12504,732,11,-6976,-5948
21104,21700,838,15,14717,18945
15500,16065,839,1,15626,17007
24352,9131,716,0,5067,17626
-4226,14605,842,8,-4748,-95
1512,23573,728,15,-6661,7808
10444,3500,731,10,5433,18910
16462,22056,747,9,17010,22381
15183,24723,825,11,302,16584
11378,-14515,730,11,-10775,-786
26730,1618,846,0,956,4003
28500,11726,725,2,-11627,-671
12901,26091,834,11,-6655,-2121
22094,19876,839,3,22094,19876
7333,-14192,717,12,-1979,-11819
12099,-1433,719,7,3418,2955
14528,-8170,739,6,-4163,16453
-1398,19370,830,10,-1290,-4038
4199,26421,742,15,-11046,7909
19070,23411,825,15,3666,9329
28179,8969,708,1,-2612,-6467
14378,25467,848,5,-7051,4882
13965,22689,836,12,12466,1916
5162,-3591,710,14,5162,-3591
-5086,3846,725,7,-4097,16541
18185,23988,837,12,3755,20439
25608,5135,723,8,879,2702
15655,-13085,735,9,-7759,-5246
1530,25981,735,15,-11310,238
25471,2418,712,6,758,-2324
14704,21514,847,10,11509,18965
8086,-14297,705,14,8086,-14297
13911,20417,746,3,16370,22535
-8023,18920,715,15,-1479,-11471
13691,19844,706,14,13691,19844
12967,23629,824,7,4864,5077
18531,-4309,736,4,-2644,15447
17767,-3670,843,2,956,12804
28105,12542,720,2,-4983,-9813
13870,24272,835,5,360,8993
24643,6988,719,4,8338,1598
3385,18271,843,8,476,11022
-1787,19230,707,15,-1923,1346
20744,22568,842,15,7846,17882
19397,23673,840,14,6104,22675
9881,17747,705,8,12375,22243
11238,-4318,704,9,-2539,5731
19164,24081,834,15,-855,-3876
20456,20975,844,6,19501,20688
27393,5591,730,1,-5265,12158
24861,-1694,732,8,-5522,15645
17456,22597,839,11,10361,18080
28788,5497,713,8,-3770,-9956
9479,17770,717,10,12174,22161
153,14577,718,14,153,14577
12616,25332,835,11,-1190,-1417
27371,13998,709,0,5045,-14582
11486,20062,718,10,13811,22566
18484,24625,829,15,7430,-14412
21802,17701,839,8,21842,17482
17627,8238,708,0,9850,20885
-7867,10291,847,3,-7867,10291
28844,3164,725,4,-9301,-4785
26660,11116,747,2,3941,6444
15413,405,722,7,7528,2169
18050,-6396,708,9,-2439,-2433
17980,18399,731,9,17706,18980
13023,-188,740,5,5627,3250
-11069,14939,714,13,-635,-13204
27767,10717,719,0,-6444,14111
26214,-1195,722,4,-9449,9495
20648,4383,741,6,7402,7229
23354,-7297,706,11,6579,-13491
1754,14000,743,5,3822,19228
-748,3561,723,9,-694,18588
20198,19754,832,0,21084,20405
14903,4764,736,1,7747,19794
1494,1240,719,9,-1088,16259
26592,-2495,735,6,-7832,-2095
14730,25774,842,11,-8689,7038
19710,18988,828,8,19507,18650
9855,-1754,847,2,4712,18986
5616,20291,833,4,1221,12142
20485,1102,833,0,4800,13305
12564,23300,704,15,10678,22017
5885,18847,827,6,4486,6154
-8158,17726,719,13,-4376,-8813
7148,-8270,724,5,-6586,7049
7860,24505,732,13,2001,20833
27830,2602,729,8,-9001,4623
25926,4375,710,1,-4186,13206
1015,25283,742,13,-10893,2911
13975,22034,732,9,15108,22747
15780,24572,834,11,211,16361
21892,17485,840,3,21892,17485
21712,20414,838,10,21308,20281
21118,19543,849,0,21999,20014
20219,20878,845,4,19573,20677
2322,13506,838,2,11165,23495
13305,22961,736,14,12779,22680
15467,-8173,728,6,-3754,18737
4491,12812,738,9,5712,18510
26047,-287,704,6,-5990,-2417
20904,19856,839,2,21529,20242
18686,17779,737,8,17992,18883
22579,20393,843,7,21768,20135
6111,19884,839,10,2561,7619
-5141,9427,829,8,-784,-4629
28879,8904,724,3,-426,-11284
13332,2551,847,0,9251,19465
19997,21098,838,6,18990,20749
16635,21889,834,10,14263,20739
22469,7159,727,2,6891,19247
11016,23658,842,6,3292,18282
-8982,300,834,8,5304,-14167
3541,21445,735,15,1278,4115
19958,19352,829,6,19568,18667
22256,-1745,848,0,1781,14966
-1952,17866,713,15,516,-604
28488,1894,738,8,-9188,-808
11825,-11939,719,7,-6315,-4147
27669,13212,708,2,5673,-14392
19707,23234,830,13,5136,17364
-3919,-7224,736,7,-9330,4410
11952,19141,824,1,12914,20260
11915,19376,732,3,15108,22747
12546,20154,721,8,14878,22569
3644,26542,741,15,-11925,6270
-154,1895,713,11,-2462,13779
10970,19846,713,6,13247,22500
12922,8,712,9,2491,6429
27507,6864,710,3,-3274,-1182
10651,2287,707,4,3747,18773
22941,20591,845,15,20660,20388
20141,466,827,0,4351,13782
12494,138,844,0,8104,20379
5660,18182,736,15,8139,6192
21606,-4449,740,10,-5621,10060
21344,21099,848,15,16366,17495
18154,-10,830,1,14187,-91
23968,-6799,709,5,4412,-13588
1912,21633,721,13,-2959,10756
-4022,7649,746,5,-1797,17667
25962,6666,706,1,-2092,6559
14794,19862,843,8,13524,18648
28660,3098,731,8,-10743,2389
11670,6051,837,2,9567,17408
20179,22863,836,15,7187,16369
16297,22259,742,7,16585,22410
11719,26378,827,11,-4630,-6370
12172,16488,733,2,15450,22589
23143,350,707,6,-2030,3060
8331,8484,737,10,7727,19432
20427,22831,842,13,6458,17987
28050,10033,727,0,-4237,18027
693,11133,730,7,2262,18102
23162,3972,734,10,6575,2836
5818,4423,824,1,3679,8960
18581,-11248,727,9,-9744,-1585
25731,-1429,724,10,-8077,5482
13325,23058,839,5,5578,6092
14838,25344,831,12,-1784,-3443
26892,13951,705,0,5311,-7854
15968,23754,832,5,5488,17901
18316,1224,727,6,2075,11804
11490,15379,824,2,14222,20446
28606,11257,737,2,-8660,-1163
4231,18969,836,3,4231,18969
26039,9973,704,2,-832,8961
7234,17581,836,3,7234,17581
27822,10271,737,0,-3961,13483
23873,2410,735,4,1278,4115
17978,21795,839,5,13032,18330
21620,18790,831,12,21566,17533
20279,23423,846,15,-3415,8087
9928,18742,825,8,8483,15930
-3516,16543,837,4,-2758,-3814
1510,11776,742,9,3681,19213
9947,18717,710,4,12665,22525
-11892,7232,742,12,-11892,7232
-8654,-2550,731,12,-11234,6168
22455,-4007,721,4,-5949,15270
-6586,1482,708,14,-6586,1482
26772,12292,715,2,3293,-728
15826,23000,739,13,14307,22275
12632,24600,844,10,5758,22372
24271,2854,849,2,9515,2813
28604,5924,728,3,-8902,3738
370,7581,739,9,1272,17450
28520,771,725,6,-8299,-6131
18475,22943,835,14,8805,17318
21301,21161,830,12,19459,20550
27144,5757,726,3,-3947,6139
12484,22868,722,15,10315,21072
20057,19957,831,2,20851,20444
7628,685,721,14,7628,685
-450,18608,727,14,-450,18608
28731,9375,703,3,4866,-14950
16207,20118,742,12,16207,20118
5144,26019,743,15,-8964,10280
27498,-2061,745,6,-8799,-2781
792,25281,744,13,-10905,2512
13433,10576,740,4,10554,17601
28704,8584,722,1,-7336,-3777
4992,10878,836,10,12660,687
5716,20699,827,8,2205,16300
16206,25143,838,12,-6955,3650
3769,-3114,724,5,-3639,11211
15266,24222,836,7,1291,11710
10906,25621,830,9,-4701,-56
17223,20623,827,5,14692,16169
24969,8326,705,4,12336,137
21957,20901,839,14,20140,20405
17913,-5053,743,10,-3296,14034
8851,5626,748,4,7230,20097
11291,13388,711,2,13095,22372
1286,18127,725,14,1286,18127
26307,-2408,731,10,-9969,7961
8800,22269,846,4,3289,17149
-9743,12588,826,6,12429,-14662
-12133,10066,708,13,5219,-14040
14276,23043,723,13,12926,22264
23938,4062,713,6,5003,928
-6592,16379,825,6,6258,-13232
5178,24462,737,13,-3961,13483
21899,20263,847,6,21417,20075
27447,99,718,6,-7515,-3481
26088,-4088,846,2,-6161,1581
12461,21839,845,5,10515,3371
16491,22259,744,7,16777,22407
12008,25157,835,5,-1167,-1722
11018,24354,838,4,5465,22366
-1264,3908,719,12,-2901,8483
17897,-2931,708,11,6211,-2926
17044,24178,849,5,4375,20155
20994,-3903,732,8,-1966,19388
20948,22854,845,15,6580,20906
21452,21121,844,7,19501,20688
27476,8416,717,0,-1517,20431
28674,2241,711,6,-3106,-11721
19509,23344,825,15,4677,15459
27439,1102,717,6,-5023,-5468
10946,24356,747,15,4698,20011
12843,22349,844,11,10113,2865
21933,18444,840,5,21892,17485
21633,-4195,847,2,-2013,9404
11764,21944,836,9,8084,5355
-1718,13436,735,12,-1718,13436
12249,22224,704,14,12249,22224
5119,18744,729,11,7761,21937
26524,3304,736,2,2597,23004
11371,26206,834,9,-7821,-370
21235,21122,844,7,19205,20490
14886,-3892,833,2,1199,15028
23356,4177,742,4,4807,4921
20698,22340,827,15,13332,20413
19214,23215,827,13,6077,14191
-2155,19377,844,4,-6021,-663
27118,5594,727,3,-4049,6796
16528,24439,840,7,1789,17532
26466,8709,706,3,5607,-2537
-5593,17301,705,15,-379,-5762
28090,12390,733,0,-9487,5844
6078,14219,843,4,7549,5365
27292,7583,712,3,-266,-1954
21421,20915,833,7,20045,20402
13820,-8623,735,10,-3891,17714
5617,13853,727,5,6891,19247
11849,15830,728,2,14953,22564
8048,16763,726,4,12010,22703
12301,21612,712,11,13209,22397
14947,726,838,2,5666,14253
13913,22768,838,7,7856,5874
6135,20529,842,8,2437,15769
27704,12032,713,2,-3695,-4474
23061,-8354,713,5,883,-13113
-3087,15629,710,15,3312,-2870
15144,17772,727,4,15299,20238
28663,9792,716,3,7332,-13559
2806,22974,743,13,-3747,6102
12209,5384,833,2,9021,16749
10807,16445,737,8,13088,21579
28774,6997,714,4,8588,-13813
-1201,22316,711,15,-7132,3797
28348,15,724,10,-11257,-1650
15678,25523,845,7,-8446,9333
27551,5056,714,1,-7402,10903
29124,890,844,0,-7005,-1283
6474,21162,722,14,6474,21162
28754,3272,716,10,-2000,-11524
28513,10007,744,0,-4991,18141
10974,71,741,4,3434,19001
-1094,1254,826,3,-1094,1254
27713,10742,725,0,-4688,14365
16238,15533,724,2,15100,20257
-9446,10606,743,12,-9446,10606
27920,10922,736,2,-3043,2408
-1266,14598,723,14,-1266,14598
6011,19162,724,7,8117,21696
21571,20008,832,1,21678,20066
13966,21286,829,6,10762,18082
28218,496,728,10,-9894,-1748
29003,9798,747,2,-9555,12096
13145,-6268,742,10,-1578,17776
6411,17691,825,4,4732,10244
3131,17985,842,8,388,10531
-8527,12384,825,4,-14,-11446
27729,817,826,0,-3537,708
-812,9843,706,14,-812,9843
9640,19256,728,5,11102,21391
17367,23643,828,14,4445,14089
29169,4124,745,3,-10259,5758
11275,13501,735,1,12788,21542
4549,-184,721,9,-1123,13928
18678,23400,824,13,4724,9920
2148,18085,841,1,4998,21323
15347,25270,834,12,-4392,-1488
-5200,4360,713,14,-5200,4360
13009,-10071,827,1,3494,-8456
28713,5289,706,10,7144,-14251
7574,19357,842,8,4830,15047
-2158,-10509,738,11,-10525,4214
1816,-1787,735,7,-2466,5448
8194,16215,705,6,10552,21699
28718,6803,727,1,-9821,6798
27927,1584,736,8,-8265,632
27305,10771,729,0,-2959,13806
28737,2490,730,4,-10476,-1087
-6755,12604,736,14,-6888,6175
29190,1830,839,0,-3817,-4693
20948,-5828,734,8,-4523,17816
8370,13238,717,6,9606,20666
8062,21931,843,4,2652,16139
-1589,7907,735,14,390,3304
2812,-2988,706,5,-4890,10986
25758,-2056,732,8,-6872,16504
13734,22195,727,11,14602,22729
26579,11429,742,2,4807,4921
15063,25417,828,14,3207,-9429
17647,24364,845,14,-3621,5022
13075,22419,733,7,14100,22938
12024,24919,833,9,-2442,5475
7944,-12812,712,12,-462,-10872
-2472,-10401,748,5,-10897,8529
12673,24225,840,5,2123,1254
29234,7217,738,1,-9421,-1786
15363,24305,824,12,1019,8220
11458,21151,720,11,12563,22206
-9652,14473,712,13,-462,-10872
18648,23923,838,12,5465,22366
20680,-1644,721,6,-2911,9568
-1324,19671,736,11,2597,23004
2296,21981,843,10,-3993,2254
9151,13755,841,10,12184,5759
28749,5712,711,4,2519,-13038
